NoName,Address,City,State,Zip,id,link,name,phone,AUTO_UNIQUE_ID_2017-12-10_leogodin217_dsst-locations,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
726,52 UNIVERSITY BLVD,ROSWELL,NM,88203,8967,http://www.roswell.enmu.edu/,EASTERN NEW MEXICO UNIVERSITY,505-624-7145,727,USCGeocoder,120,1,4.1,,76e5c9d6-a59c-4dd8-a33e-a570905590c1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1683.65899508144,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.3194745955712,-104.524250152923,Exact
727,"1500 S AVENUE K, STATION #34, SAS BUILDING, ROOM 186",PORTALES,NM,88130,9135,http://www.enmu.edu/,EASTERN NEW MEXICO UNIVERSITY,575-562-2280,728,USCGeocoder,117,1,4.1,,ef49aa37-4eb6-462b-ad01-fad16e4c2dc6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2053.33733973245,LinearInterpolationAddressRange,StreetSegment,97.0414201183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.1748294360802,-103.3469190777,Relaxed
728,"KIRTLAND EDUCATION CENTER, 1900 WYOMING BOULEVARD, S.E.",KIRTLAND AFB,AF,87117,7291,http://www.lewisu.edu/campuses/albuquerque/,LEWIS UNIVERSITY - ALBUQUERQUE,505-265-3947,729,USCGeocoder,6,1,4.1,,ea95b6b6-00db-415d-a0a8-a4d790a1e233,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,35.052085,-106.545052,Exact
729,4775 INDIAN SCHOOL RD NE STE. 200,ALBUQUERQUE,NM,87110,7852,http://www.national.edu/,NATIONAL AMERICAN UNIVERSITY,505) 348-3721,730,USCGeocoder,87,1,4.1,,cb840811-e43e-4251-9819-6f54fa3bd28e,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,10877.7159278274,ArealInterpolationGeometricCentroid,Parcel,97.6331360946746,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,35.1030768106841,-106.591574721519,Relaxed
730,"ESPANOLA, NM   87532",505,,2164,8703,http://www.nnmc.edu/,NORTHERN NEW MEXICO  COLLEGE,505-747-2154,731,USCGeocoder,11,1,4.1,,c1d18105-f439-492c-89d0-8cfd4ff82641,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
731,4601 COLLEGE BLVD,FARMINGTON,NM,87402,7817,http://www.sanjuancollege.edu/,SAN JUAN COLLEGE,505-566-3452,732,USCGeocoder,109,1,4.1,,afd8e539-d8b3-4eec-99d0-274e70053b6c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2861.59926048573,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,36.7702345987928,-108.166247,Exact
732,6401 RICHARDS AVE,SANTA FE,FE,87502,8332,http://www.sfccnm.edu/,SANTA FE COMMUNITY COLLEGE,505-438-1264,733,USCGeocoder,136,1,4.1,,39373f84-964d-4043-a7b9-f397bbc569ed,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,35.662831,-105.980173,Exact
733,"1 UNIVERSITY OF NEW MEXICO, MSC 03 2190",ALBUQUERQUE,NM,1,9643,http://www.unm.edu/,UNIVERSITY OF NEW MEXICO,505-277-8297,734,USCGeocoder,133,1,4.1,,e983ff45-645b-4efa-a012-38e55bf0d2c3,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Kilometers,ArealInterpolation,490.921,ArealInterpolationGeometricCentroid,City,100,FeatureClassBased,ReturnAll,,CityCentroid,,,0,35.1055517,-106.6473884,Exact
734,UNIVERSITY OF PHOENIX 1270 COUNTRY CLUB ROAD,SANTA TERESA,TE,88008,9738,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX Ã¢Â€Â“ SANTA TERESA LEARNING CENTER,575) 874-4607,735,USCGeocoder,6,1,4.1,,14f0b490-b4b0-42fa-85da-93eca3afac66,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,31.86119,-106.642311,Exact
735,121 EAST 4TH STREET,CLOVIS,NM,88101,9561,http://www.wbu.edu/colleges-in-clovis/,WAYLAND BAPTIST UNIVERSITY,505-763-0535,736,USCGeocoder,149,1,4.1,,7fe21078-a3f1-498e-a748-a25d0eb31440,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2754.32028617011,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.4017428530605,-103.205070217172,Exact
736,4755 PASTURE ROAD (FFSC - BLDG 309),FALLON,NV,5000,7212,http://military.coastline.edu/,COASTLINE COMMUNITY COLLEGE - NAS FALLON,775) 423-3711,737,USCGeocoder,159,1,4.1,,fa2dcd77-9ffe-4c6d-a544-f11d72a022ee,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,10114001.4718247,ArealInterpolationGeometricCentroid,City,100,FeatureClassBased,ReturnAll,,CityCentroid,,,0,39.4736662364785,-118.777693859833,Exact
737,6375 WEST CHARLESTON BOULEVARD,LAS VEGAS,VE,89146,8058,http://www.csn.edu/,COLLEGE OF SOUTHERN NEVADA,702-651-5733,738,USCGeocoder,116,1,4.1,,964f27b5-ecc9-4619-abf1-81d76f889327,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8433.97934943531,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,36.1591200864676,-115.233703484162,Exact
738,700 COLLEGE DRIVE,HENDERSON,NV,89002,9009,http://www.csn.edu/,COLLEGE OF SOUTHERN NEVADA,702-651-3128,739,USCGeocoder,27,1,4.1,,16d78ff8-47c4-4a3c-9aed-bde680c27c57,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,36.0072698,-114.9675247,Exact
739,3200 EAST CHEYENNE AVENUE,NORTH LAS VEGAS,LA,89030,8878,http://www.csn.edu/pages/4711.asp,COLLEGE OF SOUTHERN NEVADA,702-651-4050,740,USCGeocoder,142,1,4.1,,551c166b-f79c-4a7f-bc1a-984fee74f86d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,36.210991,-115.128903,Exact
740,"2850 WEST HORIZON RIDGE PKWY, SUITE 300",HENDERSON,NV,89052,9261,http://nu.edu,NATIONAL UNIVERSITY - HENDERSON CAMPUS,702) 514-4071,741,USCGeocoder,33,1,4.1,,68d1d41f-0dea-468d-a6f4-c9a65f0a444e,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,35.999426,-115.1120069,Exact
741,"4475 ENGLAND AVENUE, 99FSS/FSDE, SUITE 300",NELLIS AFB,AF,89191,7366,http://www.nu.edu/,NATIONAL UNIVERSITY - NELLIS AFB,253) 225-6535,742,USCGeocoder,127,1,4.1,,d73aadf0-df80-4bb4-9e69-95c88df85cb4,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,36.244017,-115.040965,Exact
742,3755 BREAKTHROUGH WAY,LAS VEGAS,VE,89135,8415,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX,702) 638-7279,743,USCGeocoder,160,1,4.1,,a0e912ce-a532-4a36-b00c-83e6ed0d77f1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,36.140027,-115.350114,Exact
743,7777 EASTGATE RD,HENDERSON,NV,89011,8993,http://phoenix.edu,UNIVERSITY OF PHOENIX Ã¢Â€Â“ HENDERSON LEARNING CENTER,702) 352-0420,744,USCGeocoder,24,1,4.1,,0bb39332-e865-4901-a18f-16657e751cef,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,36.045357,-115.0210004,Exact
744,"FLUSHING, NY   11354",718,,9771,7786,http://test@acs.edu,ALLIANCE COMPUTING SOLUTIONS,http://www.acs.edu,745,USCGeocoder,10,1,4.1,,5f7275ca-98fb-4a82-b3d2-40631f6287f8,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
745,"NEW YORK, NY   10018",212,,5990,7790,http://testnyc@acs.edu,ALLIANCE COMPUTING SOLUTIONS NYC,http://www.acs.edu,746,USCGeocoder,10,1,4.1,,6995f152-8047-47ef-bb43-4dac2a9ec08b,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
746,BAIS YAAKOV D'RAV HIRSCH,235 N MAIN STREET,MA,,7792,845-371-6750,BAIS YAAKOV D'RAV HIRSCH,"SPRING VALLEY, NY   10977",747,USCGeocoder,42,1,4.1,,b92319d1-615a-456d-8414-129753bdf970,98,Unknown,Success,LOCATION_TYPE_STREET_ADDRESS,Kilometers,ArealInterpolation,27335.742,ArealInterpolationGeometricCentroid,State,100,FeatureClassBased,ReturnAll,,StateCentroid,,,0,42.0968468579179,-71.5117018317223,Exact
747,566 7TH AVENUESUITE 703,NEW YORK,YO,10018,9597,http://www.brainseedtesting.com/,BRAINSEED TESTING CENTER - NEW YORK,703) 338-1877,748,USCGeocoder,165,1,4.1,,8ba3836f-9773-46e9-b0a1-a58c9a03784c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1888.58098149858,LinearInterpolationAddressRange,StreetSegment,97.0414201183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7550405465782,-73.9877951299155,Relaxed;Soundex
748,"16 MOUNT EBO ROAD S., SUITE 18",BREWSTER,NY,10509,9635,http://www.brewstertech.com/school,BREWSTER TECH,845) 279-9400,749,USCGeocoder,107,1,4.1,,230f7a2e-d090-4b6f-ab42-4939d62fba0d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8839.45493602147,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,41.4353223406891,-73.5724469595826,Relaxed
749,"HEMPSTEAD, NY   11550",516,,5058,9315,http://hempsteadtesting@cambridge-edu.com,CAMBRIDGE BUSINESS INSTITUTE - LONG ISLAND / HEMPSTEAD,http://www.cambridge-edu.com/testing,750,USCGeocoder,6,1,4.1,,c741c4a0-3c25-4583-9118-c91df480f7e9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,43.89101,-72.266882,Exact
750,"6796 TOWNLINE RD,",SYRACUSE,NY,13211,7110,http://www.ccis.edu/nationwide/syracuse/,COLUMBIA COLLEGE,315-455-0690,751,USCGeocoder,89,1,4.1,,d14f1c98-e347-43a6-9857-3831ef875c76,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,759.317088585813,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.0984011862135,-76.1171378198897,Relaxed;Soundex
751,P4300 CAMP HALE RD,FORT DRUM,DR,13602,7118,http://www.ccis.edu/nationwide/drum/,COLUMBIA COLLEGE - FORT DRUM,315) 775-0128,752,USCGeocoder,6,1,4.1,,1d03b914-fb7a-41a8-9414-5e2d6b199416,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,44.054057,-75.750531,Exact
752,4006 18TH AVENUE,BROOKLYN,NY,11218,7908,http://copeins.com/,COPE INSTITUTE,718-506-0500 X215,753,USCGeocoder,135,1,4.1,,ad435ecd-6f90-4860-8209-11ce52fe6fd5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2549.14634874626,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.6326676399369,-73.9733081669588,Relaxed
753,1 ACADEMIC DR,CORNING,NY,14830,9677,http://www.corning-cc.edu/,CORNING COMMUNITY COLLEGE,607-962-9329,754,USCGeocoder,148,1,4.1,,445c1a6e-db92-4b3f-98e0-778f6140471f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,42.14317,-77.052149,Exact
754,DARKEI NOAM RABBINICAL COLLEGE,2822 AVENUE J,AV,,8057,718-338-6464,DARKEI NOAM RABBINICAL COLLEGE,"BROOKLYN, NY   11201",755,USCGeocoder,8,1,4.1,,8adc6460-ae7a-4e44-a300-e8e4ca05897f,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
755,53 PENDELL ROAD,POUGHKEEPSIE,NY,12601,9130,http://www.sunydutchess.edu/,DUTCHESS COMMUNITY COLLEGE,845-431-8500,756,USCGeocoder,83,1,4.1,,3afed4ce-9716-4aa8-bf84-e7b505a8d60e,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,105572.945358083,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,41.7282234790463,-73.9052182423692,Relaxed
756,3325 MARVIN SANDS DR.,CANANDAIGUA,NY,14424,9676,http://www.flcc.edu/,FINGER LAKES COMMUNITY COLLEGE,585-394-3500 X460,757,USCGeocoder,123,1,4.1,,413255d8-c8bd-46ae-b848-3517ca6c60ab,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,42.843523,-77.301225,Exact
757,441 FORDHAM RD,BRONX,NY,10458,8636,http://www.fordham.edu/,FORDHAM UNIVERSITY,718-817-4600,758,USCGeocoder,41,1,4.1,,a0a469e6-da24-4ca1-a383-1236eb40754a,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,95.8579881656805,FeatureClassBased,ReturnAll,,AddressPoint,,,0,40.8620902,-73.8863903,Relaxed
758,5200 SOUTH PARK AVE,HAMBURG,NY,14075,9631,http://www.hilbert.edu/,HILBERT COLLEGE,716) 926-8929,759,USCGeocoder,37,1,4.1,,ee5770a7-72fb-417e-acba-35e909505a1f,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,0,42.7546032,-78.8203959,Relaxed
759,ONE WILLARD AVE,HOUGHTON,NY,14744,8789,http://www.houghton.edu/,HOUGHTON COLLEGE,585) 567-9355,760,USCGeocoder,111,1,4.1,,6f0463eb-4c76-4ac0-8b7e-632c7f20a72a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4461.01798929647,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.4256484507071,-78.15722483654,Exact
760,80 VANDENBURGH AVENUE,TROY,NY,12180,9680,http://www.hvcc.edu/,HUDSON VALLEY COMMUNITY COLLEGE,518-629-7320,761,USCGeocoder,118,1,4.1,,14f15a00-1453-400f-be11-4d5f0ad9f1d3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3816.71676172165,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.7014753981871,-73.6885586720837,Exact
761,1220 COFTEEN STREET,WATERTOWN,NY,13601,9180,http://www.sunyjefferson.edu/,JEFFERSON COMMUNITY COLLEGE,315-786-2249,762,USCGeocoder,132,1,4.1,,9ed22451-fd2f-4221-a027-7be7ed53e55f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,43.98444,-75.90054,Exact
762,KOLLEL MEKOR HABRACHAH,147,UN,,8714,917) 747-7342,KOLLEL MEKOR HABRACHAH,"FLUSHING, NY   11367",763,USCGeocoder,7,1,4.1,,917cc8e6-9299-4ba9-946a-034dc7279e69,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
763,"290 NORTH ROAD, DYSON 147",POUGHKEEPSIE,NY,12601,9484,http://www.marist.edu/,MARIST COLLEGE,845-575-3343,764,USCGeocoder,160,1,4.1,,97aa343e-ed3e-42bd-97dc-39f5ca6d6942,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,41.701664,-73.916805,Exact
764,"1880 S. WINTON ROAD, SUITE 1",ROCHESTER,NY,14618,8596,http://www.medaille.edu/,MEDAILLE COLLEGE,585-272-0030,765,USCGeocoder,122,1,4.1,,621dfc1b-5b90-4900-a07f-c36b65a206ce,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4990.11607610597,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.1127911455049,-77.5729912385773,Relaxed
765,18 AGASSIZ CIRCLE,BUFFALO,NY,14214,8045,http://www.medaille.edu/,MEDAILLE COLLEGE,716-932-2601,766,USCGeocoder,121,1,4.1,,7e550a0f-6515-4517-b4c4-845e49d16472,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2619.12040647911,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.9295648597637,-78.8546975525967,Exact
766,"1150 CARROLL ST, C311",BROOKLYN,NY,11225,9670,http://www.mec.cuny.edu/,MEDGAR EVERS COLLEGE,718-270-4835,767,USCGeocoder,28,1,4.1,,df251951-9cc6-44e2-9a2c-826cbaab0284,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,40.6671358,-73.9518306,Exact
767,1101 SHERMAN DRIVE,UTICA,NY,5308,8820,https://www.mvcc.edu/,MOHAWK VALLEY COMMUNITY COLLEGE,315) 792-5458,768,USCGeocoder,155,1,4.1,,b12f70dd-506a-45a7-b1cd-71688d24dc1d,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,44067195.2931595,ArealInterpolationGeometricCentroid,City,100,FeatureClassBased,ReturnAll,,CityCentroid,,,0,43.096081730923,-75.2261065117326,Exact
768,ONE EDUCATION DRIVE,GARDEN CITY,CI,11530,8153,http://www.ncc.edu/,NASSAU COMMUNITY COLLEGE,516-572-7501,769,USCGeocoder,162,1,4.1,,27731dc0-1fd8-4665-8a04-86cc4a06417f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1300.08067046339,LinearInterpolationAddressRange,StreetSegment,99.5976331360947,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7301532424242,-73.5904660503382,Relaxed
769,"SADE, 1 SOUTH BOULEVARD",NYACK,NY,10960,9732,http://www.nyack.edu/,NYACK COLLEGE,845-675-4459,770,USCGeocoder,6,1,4.1,,98d985d4-4b10-4a0c-9d1d-c73596b47320,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,41.09368,-73.93213,Exact
770,2301 WESTSIDE DRIVE,ROCHESTER,NY,14624,8224,http://www.roberts.edu,ROBERTS WESLEYAN COLLEGE,585) 594-6640,771,USCGeocoder,145,1,4.1,,d4c8ff01-b2ab-4f51-9f36-7e4d237f0025,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,43.120619,-77.729488,Exact
771,"145 COLLEGE ROAD, ROOM 8346",SUFFERN,NY,10901,8719,http://www.sunyrockland.edu/,ROCKLAND COMMUNITY COLLEGE,845-574-4504,772,USCGeocoder,114,1,4.1,,8efe9fd1-f00f-4418-803b-c236276e2695,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8344.02808014117,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,41.1339074415417,-74.0830024713022,Relaxed
772,34 CORNELL DRIVE,CANTON,NY,13617,8088,http://www.canton.edu/,STATE UNIVERSITY OF NEW YORK - CANTON,315-854-0712,773,USCGeocoder,107,1,4.1,,d4e0e313-742c-4581-9733-c136a3b49035,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,109398.967852167,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,44.600905762564,-75.1802282336114,Exact
773,"LOU CARNESECCA ARENA, ROOM 1368000 UTOPIA PARKWAY",QUEENS,NY,11439,9659,http://www.stjohns.edu/,ST. JOHN\\\'S UNIVERSITY,718) 990-3371,774,USCGeocoder,5,1,4.1,,a3308ba0-aeeb-4e4a-b7bf-0ce8834e87e5,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.722867,-73.788363,Exact
774,"TESTING ONLY FOR ST. JOSEPH\'S STUDENTS*, 155 WEST ROE BLVD",PATCHOGUE,NY,2399,9886,http://www.sjcny.edu/,ST. JOSEPH'S COLLEGE,631-687-1492,775,USCGeocoder,75,1,4.1,,67fa0101-6095-46b1-ac19-3393f0f01c2a,98,Unknown,Success,LOCATION_TYPE_STREET_ADDRESS,Kilometers,ArealInterpolation,141296.764,ArealInterpolationGeometricCentroid,State,100,FeatureClassBased,ReturnAll,,StateCentroid,,,0,42.6687354975328,-75.4409617826354,Exact
775,TESTING FOR ST. JOSEPH\\'S COLLEGE STUDENTS ONLY222 CLINTON AVE,BROOKLYN,NY,3688,8894,http://www.sjcny.edu/,ST. JOSEPH\\'S COLLEGE,718) 940-5859,776,USCGeocoder,16,1,4.1,,fa99e3d3-47e2-4d1d-873e-dcf7743a8a98,12,CountyCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Kilometers,ArealInterpolation,251.015,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,40.6343928340111,-73.9502686443989,Relaxed;Soundex
776,ST. JOSEPH\\'S COLLEGE (MILITARY ONLY),NEW YORK AIR NATIONAL GUARD,YO,,7293,631-687-2674,ST. JOSEPH\\'S COLLEGE (MILITARY ONLY),"WESTHAMPTON BEACH, NY   11772",777,USCGeocoder,8,1,4.1,,4c9334ce-6f3c-487c-8707-eb56bf43f888,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
777,212 COAST GUARD DRIVE,STATEN ISLAND,IS,10305,7349,http://www.sjcny.edu/,ST. JOSEPH\\\'S COLLEGE (MILITARY ONLY),631-687-2674,778,USCGeocoder,122,1,4.1,,d91ab110-423b-4e54-9881-acb698614738,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1292.3835415527,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.6031195511621,-74.0632644237018,Relaxed
778,901 FRONT STREET,BINGHAMTON,NY,13901,8513,http://www.sunybroome.edu/,SUNY BROOME COMMUNITY COLLEGE,607) 778-5038,779,USCGeocoder,106,1,4.1,,3b43e067-7980-40ca-a8e4-718ff2200172,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3148.91101640789,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.1634064123705,-75.8920654853544,Relaxed
